CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
21946,,,1090,1140,,,,,,,ANT 002
21947,,,630,710,,,630,710,,,ANT 002
21947,,,1150,1200,,,,,,,ANT 002
21948,,,630,710,,,630,710,,,ANT 002
21948,,,,,1090,1140,,,,,ANT 002
21949,,,630,710,,,630,710,,,ANT 002
21949,,,,,,,,,850,900,ANT 002
21950,,,,,480,530,,,,,ANT 002
21950,,,630,710,,,630,710,,,ANT 002
21951,,,630,710,,,630,710,,,ANT 002
21951,,,,,,,,,730,780,ANT 002
21952,,,,,480,530,,,,,ANT 002
21952,,,630,710,,,630,710,,,ANT 002
21953,,,630,710,,,630,710,,,ANT 002
21953,,,,,,,1090,1140,,,ANT 002
21954,,,630,710,,,630,710,,,ANT 002
21954,,,,,1090,1140,,,,,ANT 002
21955,,,630,710,,,630,710,,,ANT 002
21955,,,,,1150,1200,,,,,ANT 002
21956,,,630,710,,,630,710,,,ANT 002
21956,,,,,,,1090,1140,,,ANT 002
21957,,,630,710,,,630,710,,,ANT 002
21957,,,,,,,1150,1200,,,ANT 002
21958,,,,,,,,,480,530,ANT 002
21958,,,630,710,,,630,710,,,ANT 002
21959,,,630,710,,,630,710,,,ANT 002
21959,,,,,,,1030,1080,,,ANT 002
21960,,,630,710,,,630,710,,,ANT 002
21960,,,,,,,1090,1140,,,ANT 002
21961,,,,,,,,,480,530,ANT 002
21961,,,630,710,,,630,710,,,ANT 002
21962,,,,,,,,,540,590,ANT 002
21962,,,630,710,,,630,710,,,ANT 002
21963,,,,,,,,,600,650,ANT 002
21963,,,630,710,,,630,710,,,ANT 002
21964,,,630,710,,,630,710,,,ANT 002
21964,,,,,,,,,660,710,ANT 002
21965,,,630,710,,,630,710,,,ANT 002
21965,,,,,,,,,730,780,ANT 002
21966,,,630,710,,,630,710,,,ANT 002
21966,,,,,,,,,730,780,ANT 002
21967,,,630,710,,,630,710,,,ANT 002
21967,,,,,,,,,850,900,ANT 002
21968,,,,,,,,,540,590,ANT 002
21968,,,630,710,,,630,710,,,ANT 002
21969,,,630,710,,,630,710,,,ANT 002
21969,,,,,,,,,660,710,ANT 002
21970,,,630,710,,,630,710,,,ANT 002
21970,,,,,,,,,660,710,ANT 002
21972,,,730,810,,,730,810,,,ANT 003
21972,,,,,,,,,540,590,ANT 003
21973,,,,,,,,,600,650,ANT 003
21973,,,730,810,,,730,810,,,ANT 003
21974,,,,,,,,,660,710,ANT 003
21974,,,730,810,,,730,810,,,ANT 003
21975,,,730,810,,,730,810,,,ANT 003
21975,,,,,,,,,730,780,ANT 003
21976,,,,,,,,,1030,1080,ANT 015
21976,,,910,990,,,910,990,,,ANT 015
21977,,,910,990,,,910,990,,,ANT 015
21977,,,,,1030,1080,,,,,ANT 015
21978,,,910,990,,,910,990,,,ANT 015
21978,,,,,,,,,1090,1140,ANT 015
21979,,,910,990,,,910,990,,,ANT 015
21979,,,,,,,,,970,1020,ANT 015
21980,,,910,990,,,910,990,,,ANT 015
21980,,,,,,,,,1030,1080,ANT 015
21981,,,910,990,,,910,990,,,ANT 015
21981,,,,,,,,,1090,1140,ANT 015
21983,540,590,,,540,590,,,,,ANT 025
21984,,,,,1030,1080,,,,,ANT 032
21984,1090,1170,,,1090,1170,,,,,ANT 032
21985,,,,,850,900,,,,,ANT 032
21985,1090,1170,,,1090,1170,,,,,ANT 032
21986,,,,,,,,,540,590,ANT 032
21986,1090,1170,,,1090,1170,,,,,ANT 032
21987,,,,,,,,,600,650,ANT 032
21987,1090,1170,,,1090,1170,,,,,ANT 032
21988,1090,1170,,,1090,1170,,,,,ANT 032
21988,,,,,,,,,660,710,ANT 032
21989,,,,,,,,,730,780,ANT 032
21989,1090,1170,,,1090,1170,,,,,ANT 032
21990,,,,,910,960,,,,,ANT 032
21990,1090,1170,,,1090,1170,,,,,ANT 032
21991,,,,,970,1020,,,,,ANT 032
21991,1090,1170,,,1090,1170,,,,,ANT 032
53701,,,850,930,,,850,930,,,ANT 036
53701,,,940,960,,,940,960,,,ANT 036
@,,,,,,,,,,,ANT 099
53395,690,710,,,690,710,,,,,ANT 131
53395,600,680,,,600,680,,,,,ANT 131
53391,730,810,,,730,810,,,,,ANT 132
53391,820,840,,,820,840,,,,,ANT 132
22054,,,1060,1080,,,1060,1080,,,ANT 137
22054,,,970,1050,,,970,1050,,,ANT 137
53393,,,820,840,,,820,840,,,ANT 138
53393,,,730,810,,,730,810,,,ANT 138
22055,970,1050,,,970,1050,,,,,ANT 139AN
22055,1060,1080,,,1060,1080,,,,,ANT 139AN
53394,,,970,1050,,,970,1050,,,ANT 139BN
53394,,,1060,1080,,,1060,1080,,,ANT 139BN
53596,850,930,,,850,930,,,,,ANT 140B
53596,940,960,,,940,960,,,,,ANT 140B
22059,,,540,620,,,540,620,,,ANT 154A
22059,,,,,850,900,,,,,ANT 154A
22060,,,,,970,1020,,,,,ANT 154A
22060,,,540,620,,,540,620,,,ANT 154A
22061,,,540,620,,,540,620,,,ANT 154A
22061,,,,,1090,1140,,,,,ANT 154A
22062,,,790,840,,,790,840,,,ANT 156A
22062,,,850,960,,,850,960,,,ANT 156A
22063,850,930,,,850,930,,,,,ANT 158
22063,940,960,,,940,960,,,,,ANT 158
53384,730,810,,,730,810,,,,,ANT 170
53384,820,840,,,820,840,,,,,ANT 170
53385,690,710,,,690,710,,,,,ANT 176
53385,600,680,,,600,680,,,,,ANT 176
@,,,,,,,,,,,ANT 192
@,,,,,,,,,,,ANT 194H
@,,,,,,,,,,,ANT 197T
@,,,,,,,,,,,ANT 198
@,,,,,,,,,,,ANT 199
53487,730,900,,,,,,,,,ANT 200
22215,,,,,910,1080,,,,,ANT 201
22216,540,710,,,,,,,,,ANT 202
22217,,,,,730,900,,,,,ANT 210
22219,,,730,900,,,,,,,ANT 210
53486,,,,,,,1380,830,,,ANT 216
53485,,,,,540,710,,,,,ANT 252
22221,970,1020,,,,,,,,,ANT 270
22222,,,,,,,540,620,,,ANT 291
22222,,,540,620,,,,,,,ANT 291
@,,,,,,,,,,,ANT 298
@,,,,,,,850,960,,,ANT 298
@,,,,,,,,,,,ANT 299
@,,,,,,,,,,,ANT 299D
@,,,,,,,,,,,ANT 396
@,,,,,,,,,,,ANT 396
20332,540,590,,,,,,,,,ABT 016
20332,,,540,710,,,,,,,ABT 016
20333,540,590,,,,,,,,,ABT 016
20333,,,,,540,710,,,,,ABT 016
20334,540,590,,,,,,,,,ABT 016
20334,,,,,,,540,710,,,ABT 016
20335,540,590,,,,,,,,,ABT 016
20335,,,,,,,,,540,710,ABT 016
53324,,,790,960,,,,,,,ABT 049
53324,730,780,,,,,,,,,ABT 049
53325,730,780,,,,,,,,,ABT 049
53325,,,,,790,960,,,,,ABT 049
53642,,,540,620,,,540,620,,,ABT 060
53642,,,,,1320,770,,,,,ABT 060
53642,,,,,,,,,,,ABT 060
@,,,,,,,,,,,ABT 099
20390,,,,,,,,,790,960,ABT 150
20390,,,910,990,,,910,990,,,ABT 150
20391,,,910,990,,,910,990,,,ABT 150
20391,790,960,,,,,,,,,ABT 150
20392,,,910,990,,,910,990,,,ABT 150
20392,,,,,790,960,,,,,ABT 150
20393,,,910,990,,,910,990,,,ABT 150
20393,,,,,,,,,540,710,ABT 150
20394,540,710,,,,,,,,,ABT 150
20394,,,910,990,,,910,990,,,ABT 150
20395,,,,,540,710,,,,,ABT 150
20395,,,910,990,,,910,990,,,ABT 150
@,,,,,,,,,,,ABT 190C
@,,,,,,,,,,,ABT 192
@,,,,,,,,,,,ABT 197T
@,,,,,,,,,,,ABT 198
@,,,,,,,,,,,ABT 199
@,,,,,,,,,,,ABT 290C
@,,,,,,,,,,,ABT 298
@,,,,,,,,,,,ABT 299
22377,790,840,790,840,790,840,790,840,790,840,ARB 001
22378,600,650,600,650,600,650,600,650,600,650,ARB 001
22379,660,710,660,710,660,710,660,710,660,710,ARB 001
22380,730,780,730,780,730,780,730,780,730,780,ARB 001
22382,730,780,730,780,730,780,730,780,,,ARB 021
@,,,,,,,,,,,ARB 098
@,,,,,,,,,,,ARB 099
22393,,,820,900,,,820,900,,,ARB 121
@,,,,,,,,,,,ARB 198
20676,540,590,,,,,,,,,AHI 001A
20676,,,630,710,,,630,710,,,AHI 001A
20677,850,900,,,,,,,,,AHI 001A
20677,,,630,710,,,630,710,,,AHI 001A
20678,910,960,,,,,,,,,AHI 001A
20678,,,630,710,,,630,710,,,AHI 001A
20679,,,630,710,,,630,710,,,AHI 001A
20679,,,540,590,,,,,,,AHI 001A
20680,,,910,960,,,,,,,AHI 001A
20680,,,630,710,,,630,710,,,AHI 001A
20681,,,630,710,,,630,710,,,AHI 001A
20681,,,,,540,590,,,,,AHI 001A
20682,,,,,850,900,,,,,AHI 001A
20682,,,630,710,,,630,710,,,AHI 001A
20683,,,630,710,,,630,710,,,AHI 001A
20683,,,,,,,540,590,,,AHI 001A
20684,,,,,,,910,960,,,AHI 001A
20684,,,630,710,,,630,710,,,AHI 001A
52926,690,710,,,690,710,,,,,AHI 025
52926,600,680,,,600,680,,,,,AHI 025
@,,,,,,,,,,,AHI 098
@,,,,,,,,,,,AHI 099
52924,,,730,810,,,730,810,,,AHI 110
52925,730,840,,,730,840,,,,,AHI 122
52923,,,910,990,,,910,990,,,AHI 154
52901,,,820,900,,,820,900,,,AHI 172A
52902,,,1000,1080,,,1000,1080,,,AHI 176A
52905,850,930,,,850,930,,,,,AHI 183B
52905,940,960,,,940,960,,,,,AHI 183B
20719,,,,,,,,,910,1080,AHI 190K
@,,,,,,,,,,,AHI 192
@,,,,,,,,,,,AHI 198
@,,,,,,,,,,,AHI 199
52904,1320,770,,,,,,,,,AHI 200A
20762,,,,,,,,,910,1080,AHI 290
@,,,,,,,,,,,AHI 292
@,,,,,,,,,,,AHI 298
@,,,,,,,,,,,AHI 299
@,,,,,,,,,,,AHI 299
@,,,,,,,,,,,AHI 396
@,,,,,,,,,,,AHI 396
20841,,,,,,,,,,,AHI 396
20841,,,,,,,,,,,AHI 396
20842,,,,,,,,,,,AHI 396
20842,,,,,,,,,,,AHI 396
20843,,,,,,,,,,,AHI 396
20843,,,,,,,,,,,AHI 396
20844,,,,,,,,,,,AHI 396
20844,,,,,,,,,,,AHI 396
20845,,,,,,,,,,,AHI 396
20845,,,,,,,,,,,AHI 396
22880,,,790,960,,,790,960,,,ART 002
22881,540,710,,,540,710,,,,,ART 002
22882,,,540,710,,,540,710,,,ART 002
22883,,,540,710,,,540,710,,,ART 005
22884,790,960,,,790,960,,,,,ART 005
22885,540,710,,,540,710,,,,,ART 007
22886,,,540,710,,,540,710,,,ART 007
22887,790,960,,,790,960,,,,,ART 007
22888,540,710,,,540,710,,,,,ART 008
22890,,,1290,740,,,1290,740,,,ART 009
22891,,,790,960,,,790,960,,,ART 009
53500,,,910,990,,,910,990,,,ART 010F
22898,,,540,710,,,540,710,,,ART 011
22899,790,960,,,790,960,,,,,ART 012
@,,,,,,,,,,,ART 098
@,,,,,,,,,,,ART 099
53611,,,790,960,,,790,960,,,ART 101A
53612,790,960,,,790,960,,,,,ART 101B
53502,790,960,,,790,960,,,,,ART 102A
22928,,,540,710,,,540,710,,,ART 103A
22930,540,710,,,540,710,,,,,ART 111B
53760,,,790,960,,,790,960,,,ART 113
53501,1030,1200,,,1030,1200,,,,,ART 114A
53503,,,790,960,,,790,960,,,ART 125D
53732,790,960,,,790,960,,,,,ART 142B
@,,,,,,,,,,,ART 192
@,,,,,,,,,,,ART 195
@,,,,,,,,,,,ART 198
@,,,,,,,,,,,ART 199
22981,,,,,,,,,760,930,ART 221A
22982,,,,,,,,,760,930,ART 221B
22983,,,,,,,,,,,ART 290A
22984,,,,,,,,,,,ART 290D
@,,,,,,,,,,,ART 299
23009,,,,,970,1020,,,,,ASA 001
23009,,,820,900,,,820,900,,,ASA 001
23010,,,820,900,,,820,900,,,ASA 001
23010,,,,,1030,1080,,,,,ASA 001
23011,,,820,900,,,820,900,,,ASA 001
23011,,,,,,,,,910,960,ASA 001
23012,,,820,900,,,820,900,,,ASA 001
23012,1030,1080,,,,,,,,,ASA 001
23013,,,820,900,,,820,900,,,ASA 001
23013,,,,,,,940,990,,,ASA 001
23014,,,820,900,,,820,900,,,ASA 001
23014,970,1020,,,,,,,,,ASA 001
23015,,,820,900,,,820,900,,,ASA 001
23015,,,,,1030,1080,,,,,ASA 001
23016,1090,1140,,,,,,,,,ASA 001
23016,,,820,900,,,820,900,,,ASA 001
23021,,,,,910,960,,,,,ASA 004
23021,,,660,710,,,660,710,,,ASA 004
23022,,,660,710,,,660,710,,,ASA 004
23022,,,,,850,900,,,,,ASA 004
23023,,,,,,,850,900,,,ASA 004
23023,,,660,710,,,660,710,,,ASA 004
23024,,,,,,,910,960,,,ASA 004
23024,,,660,710,,,660,710,,,ASA 004
@,,,,,,,,,,,ASA 092
@,,,,,,,,,,,ASA 098
@,,,,,,,,,,,ASA 099
53629,,,850,960,,,850,960,,,ASA 130
53415,730,840,,,730,840,,,,,ASA 189A
23064,,,730,810,,,730,810,,,ASA 189E
@,,,,,,,,,,,ASA 192
@,,,,,,,,,,,ASA 197T
@,,,,,,,,,,,ASA 198
@,,,,,,,,,,,ASA 199
23105,,,910,990,,,910,990,,,AST 010G
23107,1210,1350,,,,,,,,,AST 010L
23108,,,1210,1350,,,,,,,AST 010L
23109,,,,,1210,1350,,,,,AST 010L
23111,790,840,,,790,840,,,,,ATM 005
23111,,,,,,,,,790,840,ATM 005
23114,,,,,,,540,590,,,ATM 010
23114,730,780,,,730,780,,,,,ATM 010
23115,,,,,,,730,780,,,ATM 010
23115,730,780,,,730,780,,,,,ATM 010
23116,730,780,,,730,780,,,,,ATM 010
23116,,,,,,,,,730,780,ATM 010
23117,,,910,960,,,,,,,ATM 060
23117,970,1020,,,970,1020,,,970,1020,ATM 060
23118,,,730,780,,,,,,,ATM 060
23118,970,1020,,,970,1020,,,970,1020,ATM 060
@,,,,,,,,,,,ATM 092
@,,,,,,,,,,,ATM 098
@,,,,,,,,,,,ATM 099
23153,,,630,710,,,630,710,,,ATM 116
23154,850,900,,,850,900,,,850,900,ATM 120
23154,,,820,870,,,,,,,ATM 120
23155,910,960,,,910,960,,,,,ATM 124
23155,,,,,,,850,1020,,,ATM 124
53280,,,,,,,910,1080,,,ATM 149
53280,,,510,590,,,510,590,,,ATM 149
53281,,,,,,,,,730,900,ATM 149
53281,,,510,590,,,510,590,,,ATM 149
53282,,,510,590,,,510,590,,,ATM 149
53282,,,,,540,710,,,,,ATM 149
@,,,,,,,,,,,ATM 198
23186,1410,780,,,1410,780,,,,,ATM 245
@,,,,,,,,,,,ATM 270A
@,,,,,,,,,,,ATM 270B
@,,,,,,,,,,,ATM 270C
@,,,,,,,,,,,ATM 270D
@,,,,,,,,,,,ATM 270E
@,,,,,,,,,,,ATM 270F
@,,,,,,,,,,,ATM 270G
@,630,710,,,630,710,,,,,ATM 270G
@,,,,,,,,,,,ATM 290
23270,,,910,960,,,,,,,ATM 290
@,,,,,,,,,,,ATM 291A
@,,,,,,,,,,,ATM 291C
@,,,,,,,,,,,ATM 291D
@,,,,,,,,,,,ATM 298
@,,,,,,,,,,,ATM 298
@,,,,,,,,,,,ATM 299
@,,,,,,,,,,,ATM 396
23373,660,710,,,660,710,,,660,710,AVS 013
@,,,,,,,,,,,AVS 092
@,,,,,,,,,,,AVS 098
@,,,,,,,,,,,AVS 099
@,,,,,,,,,,,AVS 160
23435,970,1020,,,,,,,,,AVS 190
@,,,,,,,,,,,AVS 192
@,,,,,,,,,,,AVS 195
@,,,,,,,,,,,AVS 197T
@,,,,,,,,,,,AVS 198
@,,,,,,,,,,,AVS 199
23511,970,1020,,,,,,,,,AVS 290
23512,,,,,,,,,,,AVS 290
@,,,,,,,,,,,AVS 290C
@,,,,,,,,,,,AVS 297T
@,,,,,,,,,,,AVS 298
@,,,,,,,,,,,AVS 299
23608,,,540,620,,,540,620,,,BCB 210
23609,,,630,710,,,630,710,,,BCB 211
23610,,,,,570,660,,,,,BCB 220L
23612,,,1410,770,,,1410,770,,,BCB 255
23613,,,970,1020,,,970,1020,,,BCB 257
23613,,,1030,1050,,,1030,1050,,,BCB 257
23614,,,,,,,,,,,BCB 290
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 299
@,,,,,,,,,,,BCB 299
@,,,,,,,,,,,BCB 299
@,,,,,,,,,,,BCB 299
@,,,,,,,,,,,BCB 299
24292,,,480,590,,,,,,,BIS 002A
24292,660,710,,,660,710,,,660,710,BIS 002A
24293,,,480,590,,,,,,,BIS 002A
24293,660,710,,,660,710,,,660,710,BIS 002A
24294,,,600,710,,,,,,,BIS 002A
24294,660,710,,,660,710,,,660,710,BIS 002A
24295,,,600,710,,,,,,,BIS 002A
24295,660,710,,,660,710,,,660,710,BIS 002A
24296,660,710,,,660,710,,,660,710,BIS 002A
24296,,,730,840,,,,,,,BIS 002A
24297,660,710,,,660,710,,,660,710,BIS 002A
24297,,,730,840,,,,,,,BIS 002A
24298,660,710,,,660,710,,,660,710,BIS 002A
24298,,,850,960,,,,,,,BIS 002A
24299,660,710,,,660,710,,,660,710,BIS 002A
24299,,,850,960,,,,,,,BIS 002A
24300,660,710,,,660,710,,,660,710,BIS 002A
24300,,,970,1080,,,,,,,BIS 002A
24301,660,710,,,660,710,,,660,710,BIS 002A
24301,,,970,1080,,,,,,,BIS 002A
24302,660,710,,,660,710,,,660,710,BIS 002A
24302,,,1090,1200,,,,,,,BIS 002A
24303,660,710,,,660,710,,,660,710,BIS 002A
24303,,,1090,1200,,,,,,,BIS 002A
24304,,,,,480,590,,,,,BIS 002A
24304,660,710,,,660,710,,,660,710,BIS 002A
24305,,,,,480,590,,,,,BIS 002A
24305,660,710,,,660,710,,,660,710,BIS 002A
24306,660,710,,,660,710,,,660,710,BIS 002A
24306,,,,,730,840,,,,,BIS 002A
24307,660,710,,,660,710,,,660,710,BIS 002A
24307,,,,,730,840,,,,,BIS 002A
24308,660,710,,,660,710,,,660,710,BIS 002A
24308,,,,,850,960,,,,,BIS 002A
24309,660,710,,,660,710,,,660,710,BIS 002A
24309,,,,,850,960,,,,,BIS 002A
24310,660,710,,,660,710,,,660,710,BIS 002A
24310,,,,,970,1080,,,,,BIS 002A
24311,660,710,,,660,710,,,660,710,BIS 002A
24311,,,,,970,1080,,,,,BIS 002A
24312,660,710,,,660,710,,,660,710,BIS 002A
24312,,,,,1090,1200,,,,,BIS 002A
24313,,,,,600,710,,,,,BIS 002A
24313,730,780,,,730,780,,,730,780,BIS 002A
24314,,,,,600,710,,,,,BIS 002A
24314,730,780,,,730,780,,,730,780,BIS 002A
24315,730,780,,,730,780,,,730,780,BIS 002A
24315,,,,,1090,1200,,,,,BIS 002A
24316,,,,,,,480,590,,,BIS 002A
24316,730,780,,,730,780,,,730,780,BIS 002A
24317,,,,,,,480,590,,,BIS 002A
24317,730,780,,,730,780,,,730,780,BIS 002A
24318,,,,,,,600,710,,,BIS 002A
24318,730,780,,,730,780,,,730,780,BIS 002A
24319,,,,,,,600,710,,,BIS 002A
24319,730,780,,,730,780,,,730,780,BIS 002A
24320,730,780,,,730,780,,,730,780,BIS 002A
24320,,,,,,,730,840,,,BIS 002A
24321,730,780,,,730,780,,,730,780,BIS 002A
24321,,,,,,,730,840,,,BIS 002A
24322,730,780,,,730,780,,,730,780,BIS 002A
24322,,,,,,,850,960,,,BIS 002A
24323,730,780,,,730,780,,,730,780,BIS 002A
24323,,,,,,,850,960,,,BIS 002A
24324,730,780,,,730,780,,,730,780,BIS 002A
24324,,,,,,,970,1080,,,BIS 002A
24325,730,780,,,730,780,,,730,780,BIS 002A
24325,,,,,,,970,1080,,,BIS 002A
24326,730,780,,,730,780,,,730,780,BIS 002A
24326,,,,,,,1090,1200,,,BIS 002A
24327,730,780,,,730,780,,,730,780,BIS 002A
24327,,,,,,,1090,1200,,,BIS 002A
24328,,,480,590,,,,,,,BIS 002A
24328,730,780,,,730,780,,,730,780,BIS 002A
24329,,,600,710,,,,,,,BIS 002A
24329,730,780,,,730,780,,,730,780,BIS 002A
24330,730,780,,,730,780,,,730,780,BIS 002A
24330,,,730,840,,,,,,,BIS 002A
24331,730,780,,,730,780,,,730,780,BIS 002A
24331,,,850,960,,,,,,,BIS 002A
24332,730,780,,,730,780,,,730,780,BIS 002A
24332,,,970,1080,,,,,,,BIS 002A
24333,730,780,,,730,780,,,730,780,BIS 002A
24333,,,1090,1200,,,,,,,BIS 002A
24334,480,590,,,,,,,,,BIS 002A
24334,,,600,680,,,600,680,,,BIS 002A
24335,480,590,,,,,,,,,BIS 002A
24335,,,600,680,,,600,680,,,BIS 002A
24336,600,710,,,,,,,,,BIS 002A
24336,,,600,680,,,600,680,,,BIS 002A
24337,600,710,,,,,,,,,BIS 002A
24337,,,600,680,,,600,680,,,BIS 002A
24338,,,600,680,,,600,680,,,BIS 002A
24338,730,840,,,,,,,,,BIS 002A
24339,,,600,680,,,600,680,,,BIS 002A
24339,730,840,,,,,,,,,BIS 002A
24340,,,600,680,,,600,680,,,BIS 002A
24340,850,960,,,,,,,,,BIS 002A
24342,,,600,680,,,600,680,,,BIS 002A
24342,970,1080,,,,,,,,,BIS 002A
24346,970,1020,,,,,,,,,BIS 002B
24346,,,480,650,,,,,,,BIS 002B
24346,540,590,,,540,590,,,540,590,BIS 002B
24347,,,480,650,,,,,,,BIS 002B
24347,540,590,,,540,590,,,540,590,BIS 002B
24347,970,1020,,,,,,,,,BIS 002B
24348,540,590,,,540,590,,,540,590,BIS 002B
24348,,,1380,830,,,,,,,BIS 002B
24348,970,1020,,,,,,,,,BIS 002B
24349,540,590,,,540,590,,,540,590,BIS 002B
24349,,,1380,830,,,,,,,BIS 002B
24349,970,1020,,,,,,,,,BIS 002B
24350,540,590,,,540,590,,,540,590,BIS 002B
24350,,,850,1020,,,,,,,BIS 002B
24350,970,1020,,,,,,,,,BIS 002B
24351,540,590,,,540,590,,,540,590,BIS 002B
24351,,,850,1020,,,,,,,BIS 002B
24351,970,1020,,,,,,,,,BIS 002B
24352,540,590,,,540,590,,,540,590,BIS 002B
24352,970,1020,,,,,,,,,BIS 002B
24352,,,1050,1220,,,,,,,BIS 002B
24353,540,590,,,540,590,,,540,590,BIS 002B
24353,970,1020,,,,,,,,,BIS 002B
24353,,,1050,1220,,,,,,,BIS 002B
24354,970,1020,,,,,,,,,BIS 002B
24354,540,590,,,540,590,,,540,590,BIS 002B
24354,,,,,790,960,,,,,BIS 002B
24355,540,590,,,540,590,,,540,590,BIS 002B
24355,,,,,790,960,,,,,BIS 002B
24355,970,1020,,,,,,,,,BIS 002B
24356,540,590,,,540,590,,,540,590,BIS 002B
24356,,,,,790,960,,,,,BIS 002B
24356,970,1020,,,,,,,,,BIS 002B
24357,540,590,,,540,590,,,540,590,BIS 002B
24357,970,1020,,,,,,,,,BIS 002B
24357,,,,,1030,1200,,,,,BIS 002B
24358,540,590,,,540,590,,,540,590,BIS 002B
24358,970,1020,,,,,,,,,BIS 002B
24358,,,,,1030,1200,,,,,BIS 002B
24359,,,,,,,480,650,,,BIS 002B
24359,540,590,,,540,590,,,540,590,BIS 002B
24359,970,1020,,,,,,,,,BIS 002B
24360,,,,,,,480,650,,,BIS 002B
24360,540,590,,,540,590,,,540,590,BIS 002B
24360,970,1020,,,,,,,,,BIS 002B
24361,540,590,,,540,590,,,540,590,BIS 002B
24361,,,,,,,1380,830,,,BIS 002B
24361,970,1020,,,,,,,,,BIS 002B
24362,540,590,,,540,590,,,540,590,BIS 002B
24362,,,,,,,1380,830,,,BIS 002B
24362,970,1020,,,,,,,,,BIS 002B
24363,540,590,,,540,590,,,540,590,BIS 002B
24363,,,,,,,850,1020,,,BIS 002B
24363,970,1020,,,,,,,,,BIS 002B
24364,540,590,,,540,590,,,540,590,BIS 002B
24364,,,,,,,850,1020,,,BIS 002B
24364,970,1020,,,,,,,,,BIS 002B
24365,540,590,,,540,590,,,540,590,BIS 002B
24365,970,1020,,,,,,,,,BIS 002B
24365,,,,,,,1050,1220,,,BIS 002B
24366,,,480,650,,,,,,,BIS 002B
24366,600,650,,,600,650,,,600,650,BIS 002B
24366,1030,1080,,,,,,,,,BIS 002B
24367,,,480,650,,,,,,,BIS 002B
24367,600,650,,,600,650,,,600,650,BIS 002B
24367,1030,1080,,,,,,,,,BIS 002B
24368,600,650,,,600,650,,,600,650,BIS 002B
24368,,,1380,830,,,,,,,BIS 002B
24368,1030,1080,,,,,,,,,BIS 002B
24369,600,650,,,600,650,,,600,650,BIS 002B
24369,,,1380,830,,,,,,,BIS 002B
24369,1030,1080,,,,,,,,,BIS 002B
24370,600,650,,,600,650,,,600,650,BIS 002B
24370,,,850,1020,,,,,,,BIS 002B
24370,1030,1080,,,,,,,,,BIS 002B
24371,600,650,,,600,650,,,600,650,BIS 002B
24371,1030,1080,,,,,,,,,BIS 002B
24371,,,850,1020,,,,,,,BIS 002B
24372,600,650,,,600,650,,,600,650,BIS 002B
24372,1030,1080,,,,,,,,,BIS 002B
24372,,,1050,1220,,,,,,,BIS 002B
24373,1030,1080,,,,,,,,,BIS 002B
24373,600,650,,,600,650,,,600,650,BIS 002B
24373,,,1050,1220,,,,,,,BIS 002B
24374,600,650,,,600,650,,,600,650,BIS 002B
24374,,,,,790,960,,,,,BIS 002B
24374,1030,1080,,,,,,,,,BIS 002B
24375,600,650,,,600,650,,,600,650,BIS 002B
24375,,,,,790,960,,,,,BIS 002B
24375,1030,1080,,,,,,,,,BIS 002B
24376,600,650,,,600,650,,,600,650,BIS 002B
24376,1030,1080,,,,,,,,,BIS 002B
24376,,,,,1030,1200,,,,,BIS 002B
24377,600,650,,,600,650,,,600,650,BIS 002B
24377,1030,1080,,,,,,,,,BIS 002B
24377,,,,,1030,1200,,,,,BIS 002B
24378,600,650,,,600,650,,,600,650,BIS 002B
24378,1030,1080,,,,,,,,,BIS 002B
24378,,,,,1030,1200,,,,,BIS 002B
24379,,,,,,,480,650,,,BIS 002B
24379,600,650,,,600,650,,,600,650,BIS 002B
24379,1030,1080,,,,,,,,,BIS 002B
24380,,,,,,,480,650,,,BIS 002B
24380,600,650,,,600,650,,,600,650,BIS 002B
24380,1030,1080,,,,,,,,,BIS 002B
24381,,,,,,,480,650,,,BIS 002B
24381,600,650,,,600,650,,,600,650,BIS 002B
24381,1030,1080,,,,,,,,,BIS 002B
24382,600,650,,,600,650,,,600,650,BIS 002B
24382,,,,,,,1380,830,,,BIS 002B
24382,1030,1080,,,,,,,,,BIS 002B
24383,600,650,,,600,650,,,600,650,BIS 002B
24383,,,,,,,850,1020,,,BIS 002B
24383,1030,1080,,,,,,,,,BIS 002B
24384,600,650,,,600,650,,,600,650,BIS 002B
24384,,,,,,,850,1020,,,BIS 002B
24384,1030,1080,,,,,,,,,BIS 002B
24385,600,650,,,600,650,,,600,650,BIS 002B
24385,1030,1080,,,,,,,,,BIS 002B
24385,,,,,,,1050,1220,,,BIS 002B
24386,,,480,650,,,,,,,BIS 002B
24386,790,840,,,790,840,,,790,840,BIS 002B
24386,,,,,1030,1080,,,,,BIS 002B
24387,,,1380,830,,,,,,,BIS 002B
24387,790,840,,,790,840,,,790,840,BIS 002B
24387,,,,,1030,1080,,,,,BIS 002B
24388,790,840,,,790,840,,,790,840,BIS 002B
24388,,,850,1020,,,,,,,BIS 002B
24388,,,,,1030,1080,,,,,BIS 002B
24389,790,840,,,790,840,,,790,840,BIS 002B
24389,,,,,1030,1080,,,,,BIS 002B
24389,,,1050,1220,,,,,,,BIS 002B
24390,,,,,540,710,,,,,BIS 002B
24390,790,840,,,790,840,,,790,840,BIS 002B
